DÍA;HORA;NOX;CO;HUMO
22/03/2022;10:28:00 a. m.;24;330;223
22/03/2022;10:29:00 a. m.;27;1159;93
22/03/2022;10:30:00 a. m.;109;577;193
22/03/2022;10:31:00 a. m.;124;573;64
22/03/2022;10:32:00 a. m.;144;157;95
22/03/2022;10:33:00 a. m.;91;706;293
22/03/2022;10:34:00 a. m.;142;1209;187
22/03/2022;10:35:00 a. m.;5;556;420
22/03/2022;10:36:00 a. m.;7;67;221
22/03/2022;10:37:00 a. m.;17;509;128
22/03/2022;10:38:00 a. m.;114;337;352
22/03/2022;10:39:00 a. m.;98;590;397
22/03/2022;10:40:00 a. m.;52;625;316
22/03/2022;10:41:00 a. m.;24;887;321
22/03/2022;10:42:00 a. m.;116;857;400
22/03/2022;10:43:00 a. m.;12;867;297
22/03/2022;10:44:00 a. m.;30;459;97
22/03/2022;10:45:00 a. m.;154;1238;279
22/03/2022;10:46:00 a. m.;96;562;210
22/03/2022;10:47:00 a. m.;150;687;367
22/03/2022;10:48:00 a. m.;92;569;305
22/03/2022;10:49:00 a. m.;116;149;422
22/03/2022;10:50:00 a. m.;82;408;360
22/03/2022;10:51:00 a. m.;37;652;197
22/03/2022;10:52:00 a. m.;118;134;61
22/03/2022;10:53:00 a. m.;27;1237;264
22/03/2022;10:54:00 a. m.;82;465;371
22/03/2022;10:55:00 a. m.;101;1063;369
22/03/2022;10:56:00 a. m.;48;584;205
22/03/2022;10:57:00 a. m.;143;842;339
22/03/2022;10:58:00 a. m.;145;315;173
22/03/2022;10:59:00 a. m.;117;425;402
22/03/2022;11:00:00 a. m.;87;64;81
22/03/2022;11:01:00 a. m.;80;935;163
22/03/2022;11:02:00 a. m.;137;874;321
22/03/2022;11:03:00 a. m.;9;1117;135
22/03/2022;11:04:00 a. m.;42;751;417
22/03/2022;11:05:00 a. m.;69;581;302
22/03/2022;11:06:00 a. m.;54;420;356
22/03/2022;11:07:00 a. m.;2;631;81
22/03/2022;11:08:00 a. m.;112;1154;414
22/03/2022;11:09:00 a. m.;59;1035;143
22/03/2022;11:10:00 a. m.;84;522;208
22/03/2022;11:11:00 a. m.;92;389;379
22/03/2022;11:12:00 a. m.;110;1064;297
22/03/2022;11:13:00 a. m.;43;746;192
22/03/2022;11:14:00 a. m.;34;360;111
22/03/2022;11:15:00 a. m.;3;249;391
22/03/2022;11:16:00 a. m.;33;912;81
22/03/2022;11:17:00 a. m.;111;799;289
22/03/2022;11:18:00 a. m.;39;425;89
22/03/2022;11:19:00 a. m.;0;901;228
22/03/2022;11:20:00 a. m.;15;320;61
22/03/2022;11:21:00 a. m.;16;189;344
22/03/2022;11:22:00 a. m.;149;637;53
22/03/2022;11:23:00 a. m.;118;1007;306
22/03/2022;11:24:00 a. m.;59;832;371
22/03/2022;11:25:00 a. m.;106;706;324
22/03/2022;11:26:00 a. m.;6;814;164
22/03/2022;11:27:00 a. m.;62;706;251
22/03/2022;11:28:00 a. m.;62;576;170
22/03/2022;11:29:00 a. m.;90;1027;1
22/03/2022;11:30:00 a. m.;117;185;421
22/03/2022;11:31:00 a. m.;36;1003;115
22/03/2022;11:32:00 a. m.;99;1;323
22/03/2022;11:33:00 a. m.;88;579;305
22/03/2022;11:34:00 a. m.;133;766;405
22/03/2022;11:35:00 a. m.;11;807;307
22/03/2022;11:36:00 a. m.;62;1011;78
22/03/2022;11:37:00 a. m.;153;503;394
22/03/2022;11:38:00 a. m.;96;903;17
22/03/2022;11:39:00 a. m.;77;53;116
22/03/2022;11:40:00 a. m.;126;1112;165
22/03/2022;11:41:00 a. m.;121;753;254
22/03/2022;11:42:00 a. m.;65;61;238
22/03/2022;11:43:00 a. m.;40;435;321
22/03/2022;11:44:00 a. m.;20;1086;287
22/03/2022;11:45:00 a. m.;17;1190;97
22/03/2022;11:46:00 a. m.;137;31;237
22/03/2022;11:47:00 a. m.;67;118;229
22/03/2022;11:48:00 a. m.;35;81;234
22/03/2022;11:49:00 a. m.;4;0;147
22/03/2022;11:50:00 a. m.;56;223;396
22/03/2022;11:51:00 a. m.;83;308;170
22/03/2022;11:52:00 a. m.;50;558;99
22/03/2022;11:53:00 a. m.;142;858;36
22/03/2022;11:54:00 a. m.;100;548;391
22/03/2022;11:55:00 a. m.;8;575;273
22/03/2022;11:56:00 a. m.;137;493;284
22/03/2022;11:57:00 a. m.;30;446;136
22/03/2022;11:58:00 a. m.;122;1009;347
22/03/2022;11:59:00 a. m.;54;538;282
22/03/2022;12:00:00 p. m.;104;937;34
22/03/2022;12:01:00 p. m.;29;75;49
22/03/2022;12:02:00 p. m.;28;863;236
22/03/2022;12:03:00 p. m.;106;364;22
22/03/2022;12:04:00 p. m.;85;1223;291
22/03/2022;12:05:00 p. m.;82;256;303
22/03/2022;12:06:00 p. m.;132;118;208
22/03/2022;12:07:00 p. m.;7;224;248
22/03/2022;12:08:00 p. m.;129;911;172
22/03/2022;12:09:00 p. m.;120;388;198
22/03/2022;12:10:00 p. m.;34;604;166
22/03/2022;12:11:00 p. m.;144;703;366
22/03/2022;12:12:00 p. m.;116;904;84
22/03/2022;12:13:00 p. m.;110;735;185
22/03/2022;12:14:00 p. m.;54;861;34
22/03/2022;12:15:00 p. m.;110;500;182
22/03/2022;12:16:00 p. m.;123;252;301
22/03/2022;12:17:00 p. m.;148;64;112
22/03/2022;12:18:00 p. m.;25;328;299
22/03/2022;12:19:00 p. m.;2;718;20
22/03/2022;12:20:00 p. m.;28;952;56
22/03/2022;12:21:00 p. m.;77;599;131
22/03/2022;12:22:00 p. m.;58;831;145
22/03/2022;12:23:00 p. m.;57;1072;80
22/03/2022;12:24:00 p. m.;27;383;319
22/03/2022;12:25:00 p. m.;111;1059;107
22/03/2022;12:26:00 p. m.;55;175;259
22/03/2022;12:27:00 p. m.;148;270;62
22/03/2022;12:28:00 p. m.;41;433;374
22/03/2022;12:29:00 p. m.;85;284;171
22/03/2022;12:30:00 p. m.;43;971;38
22/03/2022;12:31:00 p. m.;20;492;117
22/03/2022;12:32:00 p. m.;52;641;277
22/03/2022;12:33:00 p. m.;101;354;304
22/03/2022;12:34:00 p. m.;11;470;242
22/03/2022;12:35:00 p. m.;150;924;287
22/03/2022;12:36:00 p. m.;108;55;300
22/03/2022;12:37:00 p. m.;134;247;236
22/03/2022;12:38:00 p. m.;112;412;111
22/03/2022;12:39:00 p. m.;30;631;61
22/03/2022;12:40:00 p. m.;74;0;133
22/03/2022;12:41:00 p. m.;41;1039;233
22/03/2022;12:42:00 p. m.;23;1252;277
22/03/2022;12:43:00 p. m.;8;91;74
22/03/2022;12:44:00 p. m.;117;44;93
22/03/2022;12:45:00 p. m.;67;418;16
22/03/2022;12:46:00 p. m.;55;590;217
22/03/2022;12:47:00 p. m.;2;1177;121
22/03/2022;12:48:00 p. m.;73;1222;145
22/03/2022;12:49:00 p. m.;144;204;330
22/03/2022;12:50:00 p. m.;57;905;240
22/03/2022;12:51:00 p. m.;54;1151;403
22/03/2022;12:52:00 p. m.;138;1212;140
22/03/2022;12:53:00 p. m.;24;220;389
22/03/2022;12:54:00 p. m.;80;1238;210
22/03/2022;12:55:00 p. m.;153;1103;216
22/03/2022;12:56:00 p. m.;60;361;119
22/03/2022;12:57:00 p. m.;85;1125;199
22/03/2022;12:58:00 p. m.;39;237;239
22/03/2022;12:59:00 p. m.;107;1064;244
22/03/2022;1:00:00 p. m.;60;78;396
22/03/2022;1:01:00 p. m.;141;310;413
22/03/2022;1:02:00 p. m.;115;1103;186
22/03/2022;1:03:00 p. m.;108;979;244
22/03/2022;1:04:00 p. m.;64;986;349
22/03/2022;1:05:00 p. m.;121;1127;66
22/03/2022;1:06:00 p. m.;27;490;336
22/03/2022;1:07:00 p. m.;128;916;174
22/03/2022;1:08:00 p. m.;51;190;254
22/03/2022;1:09:00 p. m.;21;903;432
22/03/2022;1:10:00 p. m.;94;130;372
22/03/2022;1:11:00 p. m.;150;282;156
22/03/2022;1:12:00 p. m.;141;895;412
22/03/2022;1:13:00 p. m.;38;1208;75
22/03/2022;1:14:00 p. m.;116;201;264
22/03/2022;1:15:00 p. m.;154;88;391
22/03/2022;1:16:00 p. m.;125;934;303
22/03/2022;1:17:00 p. m.;34;624;365
22/03/2022;1:18:00 p. m.;45;493;314
22/03/2022;1:19:00 p. m.;142;1221;342
22/03/2022;1:20:00 p. m.;30;1106;406
22/03/2022;1:21:00 p. m.;0;0;0
22/03/2022;1:22:00 p. m.;0;0;0
22/03/2022;1:23:00 p. m.;0;0;0
22/03/2022;1:24:00 p. m.;0;0;0
22/03/2022;1:25:00 p. m.;0;0;0
22/03/2022;1:26:00 p. m.;0;0;0
22/03/2022;1:27:00 p. m.;0;0;0
22/03/2022;1:28:00 p. m.;0;0;0
22/03/2022;1:29:00 p. m.;0;0;0
22/03/2022;1:30:00 p. m.;0;0;0
22/03/2022;1:31:00 p. m.;0;0;0
22/03/2022;1:32:00 p. m.;0;0;0
22/03/2022;1:33:00 p. m.;0;0;0
22/03/2022;1:34:00 p. m.;0;0;0
22/03/2022;1:35:00 p. m.;0;0;0
22/03/2022;1:36:00 p. m.;0;0;0
22/03/2022;1:37:00 p. m.;0;0;0
22/03/2022;1:38:00 p. m.;0;0;0
22/03/2022;1:39:00 p. m.;0;0;0
22/03/2022;1:40:00 p. m.;0;0;0
22/03/2022;1:41:00 p. m.;0;0;0
22/03/2022;1:42:00 p. m.;0;0;0
22/03/2022;1:43:00 p. m.;0;0;0
22/03/2022;1:44:00 p. m.;0;0;0
22/03/2022;1:45:00 p. m.;0;0;0
22/03/2022;1:46:00 p. m.;0;0;0
22/03/2022;1:47:00 p. m.;0;0;0
22/03/2022;1:48:00 p. m.;0;0;0
22/03/2022;1:49:00 p. m.;0;0;0
22/03/2022;1:50:00 p. m.;0;0;0
22/03/2022;1:51:00 p. m.;0;0;0
22/03/2022;1:52:00 p. m.;0;0;0
22/03/2022;1:53:00 p. m.;0;0;0
22/03/2022;1:54:00 p. m.;0;0;0
22/03/2022;1:55:00 p. m.;0;0;0
22/03/2022;1:56:00 p. m.;0;0;0
22/03/2022;1:57:00 p. m.;0;0;0
22/03/2022;1:58:00 p. m.;0;0;0
22/03/2022;1:59:00 p. m.;0;0;0
22/03/2022;2:00:00 p. m.;0;0;0
22/03/2022;2:01:00 p. m.;0;0;0
22/03/2022;2:02:00 p. m.;0;0;0
22/03/2022;2:03:00 p. m.;0;0;0
22/03/2022;2:04:00 p. m.;0;0;0
22/03/2022;2:05:00 p. m.;0;0;0
22/03/2022;2:06:00 p. m.;0;0;0
22/03/2022;2:07:00 p. m.;0;0;0
22/03/2022;2:08:00 p. m.;0;0;0
22/03/2022;2:09:00 p. m.;0;0;0
22/03/2022;2:10:00 p. m.;0;0;0
22/03/2022;2:11:00 p. m.;0;0;0
22/03/2022;2:12:00 p. m.;0;0;0
22/03/2022;2:13:00 p. m.;0;0;0
22/03/2022;2:14:00 p. m.;0;0;0
22/03/2022;2:15:00 p. m.;0;0;0
22/03/2022;2:16:00 p. m.;0;0;0
22/03/2022;2:17:00 p. m.;0;0;0
22/03/2022;2:18:00 p. m.;102;46;174
22/03/2022;2:19:00 p. m.;107;582;372
22/03/2022;2:20:00 p. m.;40;616;75
22/03/2022;2:21:00 p. m.;30;1001;207
22/03/2022;2:22:00 p. m.;4;305;329
22/03/2022;2:23:00 p. m.;45;61;347
22/03/2022;2:24:00 p. m.;119;424;264
22/03/2022;2:25:00 p. m.;49;1;17
22/03/2022;2:26:00 p. m.;127;302;342
22/03/2022;2:27:00 p. m.;78;339;124
22/03/2022;2:28:00 p. m.;126;347;157
22/03/2022;2:29:00 p. m.;126;429;345
22/03/2022;2:30:00 p. m.;124;377;316
22/03/2022;2:31:00 p. m.;35;1024;394
22/03/2022;2:32:00 p. m.;43;157;44
22/03/2022;2:33:00 p. m.;54;409;370
22/03/2022;2:34:00 p. m.;124;815;65
22/03/2022;2:35:00 p. m.;151;82;112
22/03/2022;2:36:00 p. m.;131;8;392
22/03/2022;2:37:00 p. m.;154;764;179
22/03/2022;2:38:00 p. m.;120;350;142
22/03/2022;2:39:00 p. m.;61;228;286
22/03/2022;2:40:00 p. m.;71;711;118
22/03/2022;2:41:00 p. m.;139;342;25
22/03/2022;2:42:00 p. m.;45;817;261
22/03/2022;2:43:00 p. m.;62;767;97
22/03/2022;2:44:00 p. m.;129;707;106
22/03/2022;2:45:00 p. m.;81;82;220
22/03/2022;2:46:00 p. m.;87;993;264
22/03/2022;2:47:00 p. m.;101;182;155
22/03/2022;2:48:00 p. m.;23;432;180
22/03/2022;2:49:00 p. m.;123;897;223
22/03/2022;2:50:00 p. m.;35;353;73
22/03/2022;2:51:00 p. m.;89;497;324
22/03/2022;2:52:00 p. m.;140;1031;336
22/03/2022;2:53:00 p. m.;129;789;178
22/03/2022;2:54:00 p. m.;3;600;10
22/03/2022;2:55:00 p. m.;124;181;347
22/03/2022;2:56:00 p. m.;23;742;211
22/03/2022;2:57:00 p. m.;109;1160;383
22/03/2022;2:58:00 p. m.;52;1016;217
22/03/2022;2:59:00 p. m.;65;783;71
22/03/2022;3:00:00 p. m.;11;1188;90
22/03/2022;3:01:00 p. m.;55;40;247
22/03/2022;3:02:00 p. m.;151;80;324
22/03/2022;3:03:00 p. m.;70;252;8
22/03/2022;3:04:00 p. m.;132;1007;390
22/03/2022;3:05:00 p. m.;61;499;330
22/03/2022;3:06:00 p. m.;55;474;303
22/03/2022;3:07:00 p. m.;153;246;424
22/03/2022;3:08:00 p. m.;145;66;177
22/03/2022;3:09:00 p. m.;67;470;25
22/03/2022;3:10:00 p. m.;127;213;62
22/03/2022;3:11:00 p. m.;20;1098;369
22/03/2022;3:12:00 p. m.;13;1043;307
22/03/2022;3:13:00 p. m.;124;1121;174
22/03/2022;3:14:00 p. m.;76;922;180
22/03/2022;3:15:00 p. m.;59;1028;418
22/03/2022;3:16:00 p. m.;119;334;93
22/03/2022;3:17:00 p. m.;138;741;56
22/03/2022;3:18:00 p. m.;7;934;337
22/03/2022;3:19:00 p. m.;12;1066;191
22/03/2022;3:20:00 p. m.;80;1048;360
22/03/2022;3:21:00 p. m.;132;1198;425
22/03/2022;3:22:00 p. m.;21;127;374
22/03/2022;3:23:00 p. m.;100;195;379
22/03/2022;3:24:00 p. m.;79;35;344
22/03/2022;3:25:00 p. m.;18;755;112
22/03/2022;3:26:00 p. m.;72;489;343
22/03/2022;3:27:00 p. m.;40;802;344
22/03/2022;3:28:00 p. m.;2;1098;151
22/03/2022;3:29:00 p. m.;148;327;339
22/03/2022;3:30:00 p. m.;119;955;166
22/03/2022;3:31:00 p. m.;100;262;47
22/03/2022;3:32:00 p. m.;74;542;406
22/03/2022;3:33:00 p. m.;48;436;388
22/03/2022;3:34:00 p. m.;69;728;89
22/03/2022;3:35:00 p. m.;76;908;140
22/03/2022;3:36:00 p. m.;64;533;296
22/03/2022;3:37:00 p. m.;19;1025;313
22/03/2022;3:38:00 p. m.;66;174;214
22/03/2022;3:39:00 p. m.;22;681;415
22/03/2022;3:40:00 p. m.;130;357;115
22/03/2022;3:41:00 p. m.;131;1184;28
22/03/2022;3:42:00 p. m.;69;194;48
22/03/2022;3:43:00 p. m.;107;776;36
22/03/2022;3:44:00 p. m.;136;1194;52
22/03/2022;3:45:00 p. m.;95;651;289
22/03/2022;3:46:00 p. m.;121;460;155
22/03/2022;3:47:00 p. m.;37;290;237
22/03/2022;3:48:00 p. m.;93;1162;147
22/03/2022;3:49:00 p. m.;130;992;137
22/03/2022;3:50:00 p. m.;76;238;84
22/03/2022;3:51:00 p. m.;61;293;337
22/03/2022;3:52:00 p. m.;98;803;10
22/03/2022;3:53:00 p. m.;95;1234;278
22/03/2022;3:54:00 p. m.;7;577;181
22/03/2022;3:55:00 p. m.;128;316;310
22/03/2022;3:56:00 p. m.;81;833;330
22/03/2022;3:57:00 p. m.;0;32;321
22/03/2022;3:58:00 p. m.;47;448;386
22/03/2022;3:59:00 p. m.;144;448;27
22/03/2022;4:00:00 p. m.;33;289;7
22/03/2022;4:01:00 p. m.;117;1093;327
22/03/2022;4:02:00 p. m.;103;752;382
22/03/2022;4:03:00 p. m.;55;520;71
22/03/2022;4:04:00 p. m.;101;432;273
22/03/2022;4:05:00 p. m.;8;495;372
22/03/2022;4:06:00 p. m.;105;562;276
22/03/2022;4:07:00 p. m.;35;66;66
22/03/2022;4:08:00 p. m.;30;540;80
22/03/2022;4:09:00 p. m.;152;859;31
22/03/2022;4:10:00 p. m.;130;868;123
22/03/2022;4:11:00 p. m.;2;948;364
22/03/2022;4:12:00 p. m.;145;912;212
22/03/2022;4:13:00 p. m.;98;201;218
22/03/2022;4:14:00 p. m.;104;848;383
22/03/2022;4:15:00 p. m.;86;617;322
22/03/2022;4:16:00 p. m.;92;1209;161
22/03/2022;4:17:00 p. m.;37;899;259
22/03/2022;4:18:00 p. m.;74;325;87
22/03/2022;4:19:00 p. m.;74;395;377
22/03/2022;4:20:00 p. m.;73;652;416
22/03/2022;4:21:00 p. m.;89;614;333
22/03/2022;4:22:00 p. m.;4;6;267
22/03/2022;4:23:00 p. m.;10;1131;218
22/03/2022;4:24:00 p. m.;117;527;189
22/03/2022;4:25:00 p. m.;95;835;222
22/03/2022;4:26:00 p. m.;139;613;337
22/03/2022;4:27:00 p. m.;88;753;297
22/03/2022;4:28:00 p. m.;110;359;212
22/03/2022;4:29:00 p. m.;30;68;356
22/03/2022;4:30:00 p. m.;117;491;127
22/03/2022;4:31:00 p. m.;112;134;1
22/03/2022;4:32:00 p. m.;80;266;269
22/03/2022;4:33:00 p. m.;133;693;2
22/03/2022;4:34:00 p. m.;153;1123;73
22/03/2022;4:35:00 p. m.;10;566;36
22/03/2022;4:36:00 p. m.;75;24;3
22/03/2022;4:37:00 p. m.;64;211;52
22/03/2022;4:38:00 p. m.;61;1255;266
22/03/2022;4:39:00 p. m.;57;830;426
22/03/2022;4:40:00 p. m.;110;914;431
22/03/2022;4:41:00 p. m.;153;85;237
22/03/2022;4:42:00 p. m.;113;993;61
22/03/2022;4:43:00 p. m.;36;837;383
22/03/2022;4:44:00 p. m.;118;273;92
22/03/2022;4:45:00 p. m.;119;942;354
22/03/2022;4:46:00 p. m.;132;1014;407
22/03/2022;4:47:00 p. m.;44;524;388
22/03/2022;4:48:00 p. m.;6;77;125
22/03/2022;4:49:00 p. m.;28;1119;347
22/03/2022;4:50:00 p. m.;40;1194;254
22/03/2022;4:51:00 p. m.;7;372;299
22/03/2022;4:52:00 p. m.;86;19;401
22/03/2022;4:53:00 p. m.;92;854;83
22/03/2022;4:54:00 p. m.;30;1135;129
22/03/2022;4:55:00 p. m.;97;508;141
22/03/2022;4:56:00 p. m.;109;576;14
22/03/2022;4:57:00 p. m.;144;635;419
22/03/2022;4:58:00 p. m.;140;339;372
22/03/2022;4:59:00 p. m.;12;882;280
22/03/2022;5:00:00 p. m.;136;235;180
22/03/2022;5:01:00 p. m.;98;633;161
22/03/2022;5:02:00 p. m.;9;1140;98
22/03/2022;5:03:00 p. m.;144;1009;227
22/03/2022;5:04:00 p. m.;16;993;431
22/03/2022;5:05:00 p. m.;54;588;123
22/03/2022;5:06:00 p. m.;123;204;80
22/03/2022;5:07:00 p. m.;75;913;152
22/03/2022;5:08:00 p. m.;93;728;387
22/03/2022;5:09:00 p. m.;131;659;269
22/03/2022;5:10:00 p. m.;66;436;221
22/03/2022;5:11:00 p. m.;115;684;206
22/03/2022;5:12:00 p. m.;21;870;194
22/03/2022;5:13:00 p. m.;137;1067;36
22/03/2022;5:14:00 p. m.;134;806;302
22/03/2022;5:15:00 p. m.;64;518;300
22/03/2022;5:16:00 p. m.;35;902;401
22/03/2022;5:17:00 p. m.;55;986;418
22/03/2022;5:18:00 p. m.;46;24;77
22/03/2022;5:19:00 p. m.;98;998;163
22/03/2022;5:20:00 p. m.;59;1169;141
22/03/2022;5:21:00 p. m.;124;646;180
22/03/2022;5:22:00 p. m.;6;794;376
22/03/2022;5:23:00 p. m.;136;532;212
22/03/2022;5:24:00 p. m.;2;109;332
22/03/2022;5:25:00 p. m.;7;1100;394
22/03/2022;5:26:00 p. m.;80;937;220
22/03/2022;5:27:00 p. m.;150;958;305
22/03/2022;5:28:00 p. m.;109;35;282
22/03/2022;5:29:00 p. m.;19;422;205
22/03/2022;5:30:00 p. m.;147;953;32
22/03/2022;5:31:00 p. m.;107;487;163
22/03/2022;5:32:00 p. m.;20;138;330
22/03/2022;5:33:00 p. m.;72;1131;75
22/03/2022;5:34:00 p. m.;104;999;173
22/03/2022;5:35:00 p. m.;10;22;60
22/03/2022;5:36:00 p. m.;71;296;46
22/03/2022;5:37:00 p. m.;43;433;138
22/03/2022;5:38:00 p. m.;69;642;65
22/03/2022;5:39:00 p. m.;130;201;282
22/03/2022;5:40:00 p. m.;55;1223;362
22/03/2022;5:41:00 p. m.;35;873;286
22/03/2022;5:42:00 p. m.;106;572;285
22/03/2022;5:43:00 p. m.;22;1006;243
22/03/2022;5:44:00 p. m.;119;154;62
22/03/2022;5:45:00 p. m.;33;340;55
22/03/2022;5:46:00 p. m.;10;1170;350
22/03/2022;5:47:00 p. m.;129;326;381
22/03/2022;5:48:00 p. m.;133;535;218
22/03/2022;5:49:00 p. m.;56;622;51
22/03/2022;5:50:00 p. m.;0;0;0
22/03/2022;5:51:00 p. m.;0;0;0
22/03/2022;5:52:00 p. m.;0;0;0
22/03/2022;5:53:00 p. m.;0;0;0
22/03/2022;5:54:00 p. m.;0;0;0
22/03/2022;5:55:00 p. m.;0;0;0
22/03/2022;5:56:00 p. m.;0;0;0
22/03/2022;5:57:00 p. m.;0;0;0
22/03/2022;5:58:00 p. m.;0;0;0
22/03/2022;5:59:00 p. m.;0;0;0
22/03/2022;6:00:00 p. m.;0;0;0
22/03/2022;6:00:00 a. m.;0;0;0
23/03/2022;6:00:00 a. m.;0;0;0
23/03/2022;6:01:00 a. m.;0;0;0
23/03/2022;6:02:00 a. m.;0;0;0
23/03/2022;6:03:00 a. m.;0;0;0
23/03/2022;6:04:00 a. m.;0;0;0
23/03/2022;6:05:00 a. m.;0;0;0
23/03/2022;6:06:00 a. m.;0;0;0
23/03/2022;6:07:00 a. m.;0;0;0
23/03/2022;6:08:00 a. m.;0;0;0
23/03/2022;6:09:00 a. m.;0;0;0
23/03/2022;6:10:00 a. m.;0;0;0
23/03/2022;6:11:00 a. m.;0;0;0
23/03/2022;6:12:00 a. m.;0;0;0
23/03/2022;6:13:00 a. m.;0;0;0
23/03/2022;6:14:00 a. m.;0;0;0
23/03/2022;6:15:00 a. m.;0;0;0
23/03/2022;6:16:00 a. m.;0;0;0
23/03/2022;6:17:00 a. m.;0;0;0
23/03/2022;6:18:00 a. m.;0;0;0
23/03/2022;6:19:00 a. m.;0;0;0
23/03/2022;6:20:00 a. m.;0;0;0
23/03/2022;6:21:00 a. m.;0;0;0
23/03/2022;6:22:00 a. m.;0;0;0
23/03/2022;6:23:00 a. m.;0;0;0
23/03/2022;6:24:00 a. m.;0;0;0
23/03/2022;6:25:00 a. m.;0;0;0
23/03/2022;6:26:00 a. m.;0;0;0
23/03/2022;6:27:00 a. m.;0;0;0
23/03/2022;6:28:00 a. m.;0;0;0
23/03/2022;6:29:00 a. m.;0;0;0
23/03/2022;6:30:00 a. m.;0;0;0
23/03/2022;6:31:00 a. m.;0;0;0
23/03/2022;6:32:00 a. m.;0;0;0
23/03/2022;6:33:00 a. m.;0;0;0
23/03/2022;6:34:00 a. m.;0;0;0
23/03/2022;6:35:00 a. m.;0;0;0
23/03/2022;6:36:00 a. m.;0;0;0
23/03/2022;6:37:00 a. m.;0;0;0
23/03/2022;6:38:00 a. m.;0;0;0
23/03/2022;6:39:00 a. m.;0;0;0
23/03/2022;6:40:00 a. m.;0;0;0
23/03/2022;6:41:00 a. m.;0;0;0
23/03/2022;6:42:00 a. m.;0;0;0
23/03/2022;6:43:00 a. m.;0;0;0
23/03/2022;6:44:00 a. m.;0;0;0
23/03/2022;6:45:00 a. m.;36;368;89
23/03/2022;6:46:00 a. m.;82;1152;166
23/03/2022;6:47:00 a. m.;78;392;13
23/03/2022;6:48:00 a. m.;130;949;229
23/03/2022;6:49:00 a. m.;34;900;358
23/03/2022;6:50:00 a. m.;49;1099;269
23/03/2022;6:51:00 a. m.;16;499;416
23/03/2022;6:52:00 a. m.;31;786;106
23/03/2022;6:53:00 a. m.;18;306;131
23/03/2022;6:54:00 a. m.;130;343;288
23/03/2022;6:55:00 a. m.;14;565;223
23/03/2022;6:56:00 a. m.;80;1252;262
23/03/2022;6:57:00 a. m.;33;119;162
23/03/2022;6:58:00 a. m.;136;526;394
23/03/2022;6:59:00 a. m.;74;1203;292
23/03/2022;7:00:00 a. m.;116;47;267
23/03/2022;7:01:00 a. m.;145;372;330
23/03/2022;7:02:00 a. m.;141;72;420
23/03/2022;7:03:00 a. m.;48;506;260
23/03/2022;7:04:00 a. m.;49;788;57
23/03/2022;7:05:00 a. m.;143;290;15
23/03/2022;7:06:00 a. m.;154;528;228
23/03/2022;7:07:00 a. m.;100;229;348
23/03/2022;7:08:00 a. m.;43;1152;56
23/03/2022;7:09:00 a. m.;102;297;103
23/03/2022;7:10:00 a. m.;26;634;266
23/03/2022;7:11:00 a. m.;98;1170;201
23/03/2022;7:12:00 a. m.;13;217;336
23/03/2022;7:13:00 a. m.;45;652;47
23/03/2022;7:14:00 a. m.;96;1080;153
23/03/2022;7:15:00 a. m.;86;189;335
23/03/2022;7:16:00 a. m.;136;297;249
23/03/2022;7:17:00 a. m.;100;248;35
23/03/2022;7:18:00 a. m.;65;873;36
23/03/2022;7:19:00 a. m.;140;306;191
23/03/2022;7:20:00 a. m.;26;484;18
23/03/2022;7:21:00 a. m.;20;144;375
23/03/2022;7:22:00 a. m.;128;800;106
23/03/2022;7:23:00 a. m.;33;610;122
23/03/2022;7:24:00 a. m.;125;600;248
23/03/2022;7:25:00 a. m.;84;1132;372
23/03/2022;7:26:00 a. m.;152;944;33
23/03/2022;7:27:00 a. m.;149;1013;225
23/03/2022;7:28:00 a. m.;99;94;88
23/03/2022;7:29:00 a. m.;115;1222;260
23/03/2022;7:30:00 a. m.;88;264;323
23/03/2022;7:31:00 a. m.;23;1067;82
23/03/2022;7:32:00 a. m.;83;1225;340
23/03/2022;7:33:00 a. m.;145;643;311
23/03/2022;7:34:00 a. m.;16;384;58
23/03/2022;7:35:00 a. m.;86;1251;313
23/03/2022;7:36:00 a. m.;136;824;359
23/03/2022;7:37:00 a. m.;127;908;289
23/03/2022;7:38:00 a. m.;154;186;258
23/03/2022;7:39:00 a. m.;137;934;296
23/03/2022;7:40:00 a. m.;138;809;267
23/03/2022;7:41:00 a. m.;81;979;244
23/03/2022;7:42:00 a. m.;136;185;334
23/03/2022;7:43:00 a. m.;78;1137;43
23/03/2022;7:44:00 a. m.;135;576;359
23/03/2022;7:45:00 a. m.;153;1183;81
23/03/2022;7:46:00 a. m.;18;104;324
23/03/2022;7:47:00 a. m.;16;795;266
23/03/2022;7:48:00 a. m.;75;1157;388
23/03/2022;7:49:00 a. m.;144;954;158
23/03/2022;7:50:00 a. m.;141;503;362
23/03/2022;7:51:00 a. m.;51;973;153
23/03/2022;7:52:00 a. m.;117;1014;20
23/03/2022;7:53:00 a. m.;15;816;210
23/03/2022;7:54:00 a. m.;119;300;264
23/03/2022;7:55:00 a. m.;114;665;177
23/03/2022;7:56:00 a. m.;65;560;45
23/03/2022;7:57:00 a. m.;20;79;233
23/03/2022;7:58:00 a. m.;117;6;186
23/03/2022;7:59:00 a. m.;54;624;148
23/03/2022;8:00:00 a. m.;69;801;371
23/03/2022;8:01:00 a. m.;51;1055;98
23/03/2022;8:02:00 a. m.;59;1020;264
23/03/2022;8:03:00 a. m.;7;561;109
